authorId,authorUniqueId,avatarLarger,avatarMedium,avatarThumb,authorDiggCount,authorFollowerCount,authorFollowingCount,authorHeartCount,authorVideoCount,commentSetting,downloadSetting,duetSetting,ftc,isADVirtual,nickname,openFavorite,privateAccount,relation,secUid,secret,signature,stitchSetting,ttSeller,verified
6954810124309971974,genuinelyjada,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bfd0db928693970cb5139c9e73ffb3d6~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=pzpvIOCHIhtaYqlL7lHrugjISN4%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bfd0db928693970cb5139c9e73ffb3d6~c5_720x720.jpeg?x-expires=1696150800&x-signature=hZ6sPALg7xKqFzVvrNFKsPy0aw8%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bfd0db928693970cb5139c9e73ffb3d6~c5_100x100.jpeg?x-expires=1696150800&x-signature=VZRh72OwgNmALHnheQ%2B8DAbA1wc%3D,26400,24900,127,841400,67,0,0,0,False,False,Jada 🤍,False,False,0,MS4wLjABAAAAYnWlwQMkAgr1z-_mQRLZbFPFmMEK4XgjKuIeft7JgB4lulsZlLVqJjhDm0q8ScZa,False,I’m just here to be me,0,False,False
6821316561778672645,erynseas,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f24750e6e3ce26f0799aee9205feb5c0~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=H%2B8W1N6%2BXdk3dTBW72WTXEbj3gI%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f24750e6e3ce26f0799aee9205feb5c0~c5_720x720.jpeg?x-expires=1696150800&x-signature=M2ks2bx1QriCJr1niK748XQ%2FNcE%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f24750e6e3ce26f0799aee9205feb5c0~c5_100x100.jpeg?x-expires=1696150800&x-signature=7KOJMqeOd8pZgTExH0i0yPdPFVg%3D,13000,85900,63,1100000,93,0,0,0,False,False,Eryn Seas,False,False,0,MS4wLjABAAAAPQwx72q4--7iH5SoV1kX6kBW1vDESNt8ePtmggKkSz33x1EVbXJtQuM4orctKw-K,False,"⛵️ Life on our sailboat
📍Honduras
🐚🌞🪸🐠🪼",0,False,False
6787119458634662918,claraescoms,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2980d51f1503947c60384699951c877c~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=iQI6hU%2B56UgGj4CVw%2BOd4nQedzk%3D,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2980d51f1503947c60384699951c877c~c5_720x720.jpeg?x-expires=1696150800&x-signature=HMDwif2YdJ8frjY0EszOk5bK1N4%3D,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2980d51f1503947c60384699951c877c~c5_100x100.jpeg?x-expires=1696150800&x-signature=JlIIjr9NDaGSGlpUp%2FkBiRPAF9Y%3D,26200,108900,219,3400000,1077,0,0,1,False,False,Clara Escoms,False,False,0,MS4wLjABAAAAAVFrNRhzEG4Qv9TFFWn_SNINb4QbpsaqWN0d1g5Wj7iSg15vD16lvif_5cGeku8b,False,"Brand strategist 🌹
in fashion, media, beauty
New IG, brand coaching week👇🏼",1,False,False
6895380185618940929,thespanishnerd,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a48354faae49be29887c694fd1ba3f68~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=VJN5OpzxtnemhmGMICwx6AJhmoA%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a48354faae49be29887c694fd1ba3f68~c5_720x720.jpeg?x-expires=1696150800&x-signature=u26PLlueascvnO1hahHomXdDEpI%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a48354faae49be29887c694fd1ba3f68~c5_100x100.jpeg?x-expires=1696150800&x-signature=Fzueq9lBruM1XEikCFg7MW26vJk%3D,1255,352400,88,2700000,519,1,3,1,False,False,International Man,False,False,0,MS4wLjABAAAAc-VGUkS39Z6XPfiBuVhxYSQeOaJ1unxWj75_LIYwtmQryXO7tg7ztxlhTCI-9WBY,False,"Immigrant 🌏 Idiot 🎩
& author of The Spanish Nerd",1,False,False
6781988638214718470,samayatravelista,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a7d359fe62e2945ce6a2fd6b51c9163a~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=jGQ3JlKwYmz%2F3UUJ3LHl%2B2k4GZk%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a7d359fe62e2945ce6a2fd6b51c9163a~c5_720x720.jpeg?x-expires=1696150800&x-signature=BV5JtBYOnSgayoEWnhXp%2B0Nr4sU%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a7d359fe62e2945ce6a2fd6b51c9163a~c5_100x100.jpeg?x-expires=1696150800&x-signature=msz%2FJtHJifW4A2MfZExlJ9TJGM0%3D,14200,23500,64,962600,72,0,3,0,False,False,Samaya Travelista| UGC Creator,False,False,0,MS4wLjABAAAAIpwjmG9d17Bns-if1cY3jyL6O1DqYpq_zSxwcXfuH1a3S8WN7lQFp815QBSYyXRK,False,"Travel Content Creator ✈️
📧: travelondemand@consultant.com 
Media Kit & Ebook👇",0,False,False
6695368801233978374,saho.a,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1649312152480773~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=aJgR0cvsCeXhvBmJbBdB6Oxl8xU%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1649312152480773~c5_720x720.jpeg?x-expires=1696150800&x-signature=2Kr9UmK4Sw0lIiO4a81XZ4ZRXR8%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1649312152480773~c5_100x100.jpeg?x-expires=1696150800&x-signature=2Q%2BrbUxGOh8OHTLLXeH%2FOVwVoG0%3D,14400,1000000,222,22900000,345,0,0,0,False,False,Ahamed Saho,False,False,0,MS4wLjABAAAABOw2zLKpNWU5focbNMS3O7xi-EHn0B_0Ysees22_R66GIXBSysnJZaikBDIPGfZ7,False,"Life's too short. Relax & smile.
🇬🇭  🇺🇸 🇬🇲 
Check out the YouTube!",0,False,False
6859060053544420358,daisystraveldiaries,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ef4f26ad6461a5c858ca85d9b9e6bde8~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=hThQpcmSr93jzy7i3C3lSRe%2Bv9k%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ef4f26ad6461a5c858ca85d9b9e6bde8~c5_720x720.jpeg?x-expires=1696150800&x-signature=2bOVxU%2FgY6Zm6aWSmjIK9VNM2w4%3D,https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ef4f26ad6461a5c858ca85d9b9e6bde8~c5_100x100.jpeg?x-expires=1696150800&x-signature=P5I7wx5bBjrT0IcxCLh8jENPrD4%3D,19600,41100,257,2500000,1161,0,0,0,False,False,Daisy 🌻 | Work & Travel,False,False,0,MS4wLjABAAAALMLWyi-4gtaDKPAyCZRaCczWX49pMUP2fueWCoMapFW7K7rC9nrAIsOuSBvonqNX,False,"Digital Nomad life in my 30s 
60 Countries, 13 years of travel 
Travel with me👇",0,False,False
6824257407015846917,titatots,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2f2c5d4324506c0ee0cee3e39e4430ea~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=RO1d2pr8Z7v6bs0B7mX%2FjakCCEg%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2f2c5d4324506c0ee0cee3e39e4430ea~c5_720x720.jpeg?x-expires=1696150800&x-signature=%2B6TZjzGKeCAkBA1An7LlfNV4bGQ%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2f2c5d4324506c0ee0cee3e39e4430ea~c5_100x100.jpeg?x-expires=1696150800&x-signature=O6jc5KEXo%2FK%2FQul14aO62vrWijU%3D,12300,179800,1566,7600000,936,0,0,0,False,False,Tita | NYC ✨,False,False,0,MS4wLjABAAAAnfF-d_eIze8KKI0oBd-4oKwjDRJB-8HvB7xVfH7gM-MuntD1jHECVk9tL9qy2ANz,False,"Latina creator in NYC 🇨🇺
💌 tita@titatots.com
Link ur looking for is 👇🏼👇🏼",0,False,False
7025497061530829829,ogkemimarie,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/37631d00bb4f4d7f94670e52c0435c91~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=3yZ0JV6uNQ5ktYOD5Pd%2FWp1UU%2FI%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/37631d00bb4f4d7f94670e52c0435c91~c5_720x720.jpeg?x-expires=1696150800&x-signature=CY78a9WVWkxhgMHEIRLvpdP2SrM%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/37631d00bb4f4d7f94670e52c0435c91~c5_100x100.jpeg?x-expires=1696150800&x-signature=YdxmwKFAnpUH0iJD6vlBLeSWuZI%3D,877,57500,181,2600000,488,0,0,0,False,False,Kemi Marie,False,False,0,MS4wLjABAAAAbBb26E3aEZHxV5G5xcNiQN0tlhXqs2d2j6N-gEmspfzdU0yK_GkwDJiH5ur2X2vO,False,"digital nomad
everything with intention
i am the niche",0,False,False
6745436019124225030,michaelrgardiner,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1646835254652934~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=upW7wIGkf0LZGYdFJYSLMWST6Js%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1646835254652934~c5_720x720.jpeg?x-expires=1696150800&x-signature=H3IvniX9LQJOXuxr6nscXGPKPvI%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1646835254652934~c5_100x100.jpeg?x-expires=1696150800&x-signature=mKWaj2EfWNQB6mgKJOFS6Tsu8lY%3D,72100,31700,4204,637400,94,0,0,0,False,False,Michael Gardiner,False,False,0,MS4wLjABAAAAghDy4mH8CQEkwxNjZm8is68rxKpEnCUrxwp-Nzg_Hh0JeexzfM4LVWV3SpNLRCA9,False,"🌎World traveler (Thailand)
📈Serial entrepreneur
👇🏼Free value on my YouTube",0,False,False
6834955416516297734,anypromo,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/924b11d0d4e45ed9416784c65dfd84e6~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=40HP3nafgHrdqC4TePQ2XGzDS64%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/924b11d0d4e45ed9416784c65dfd84e6~c5_720x720.jpeg?x-expires=1696150800&x-signature=X4kYXx2fwGNLngRXcB%2FzUSbadMY%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/924b11d0d4e45ed9416784c65dfd84e6~c5_100x100.jpeg?x-expires=1696150800&x-signature=Qi5NKbNRLSCqo3k0r2EYchr2o94%3D,3409,6398,275,711900,644,0,0,0,False,False,AnyPromo,False,False,0,MS4wLjABAAAAaZZG952HSCqCTQenNm55PmfL0q8WFF4ibYx6MtUgHOPCNpJ3KMuj3A-GO3x-0id9,False,Making some memorable office moments together & inspiring others to do the same,0,False,False
6678456744718910470,sydneyblandford,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2f5cef85e16e189811b6b8f49a2a6e54~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=JaZs6GvfWFER6Xpmr1rynu1eock%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2f5cef85e16e189811b6b8f49a2a6e54~c5_720x720.jpeg?x-expires=1696150800&x-signature=CdbTl%2F9Vlj3QUV8%2FdoT215%2Blk24%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2f5cef85e16e189811b6b8f49a2a6e54~c5_100x100.jpeg?x-expires=1696150800&x-signature=QxLb6SLJg7oc8IM%2BUk6AXxf4Edo%3D,8170,112200,302,3700000,479,0,0,0,False,False,sydney blandford,False,False,0,MS4wLjABAAAA77Xn7mDlZPb6cmP5LWygDXoKFD1cu5tkyfv8OcAIhDOkrlIQRbCDC1D49PutSyMR,False,"📍somewhere in the world lol
💌 sydneyblandfordcollabs@gmail.com",0,False,False
3636060,smhbotto,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/12d543f374db9fb5e5b89d06114a3806~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=qg5%2FTlk%2B0Q2IzZjkWRJNgYa%2BfFI%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/12d543f374db9fb5e5b89d06114a3806~c5_720x720.jpeg?x-expires=1696150800&x-signature=%2BwITKOpSqGxkeygLmvO7CaqmLyw%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/12d543f374db9fb5e5b89d06114a3806~c5_100x100.jpeg?x-expires=1696150800&x-signature=WUk56J2a9gu2tpjJmdnEY6C9FgY%3D,16100,27100,366,4800000,235,0,0,0,False,False,anthot,False,False,0,MS4wLjABAAAAao_BJJiHMdyy6NV8roVCus1rXNUuZDYX-sun51DfzZU,False,"he was the slay to her boots, the yas to her queen 💔",0,False,False
6795680296459224069,liryonni,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/64866381fd584ca6fa6077fe7e0b097f~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=zizy49CBWp7vPeJVZxJdTZKVLTU%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/64866381fd584ca6fa6077fe7e0b097f~c5_720x720.jpeg?x-expires=1696150800&x-signature=wvPYj%2FM3tOis9cW0SfkxFp2QFDE%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/64866381fd584ca6fa6077fe7e0b097f~c5_100x100.jpeg?x-expires=1696150800&x-signature=34kiT2zfJosCtqJXxvOBDyOyCK0%3D,228,2000000,80,101700000,429,0,3,3,False,False,liryonni,False,False,0,MS4wLjABAAAAXIineVUQ-48Fe6AShJp4stgNUIWFQ-4dppUzBDspNZPLFIZj4G2NBfx9WSlYXRwD,False,"Temas interesantes de Corea 🇰🇷🥰
Youtube LIRY ONNI (2.9M)",3,False,False
6764546377709241350,blueberryjuice2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/043f3995f78f43394bd008a8cc7cc00c~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=MLgY16EJWlZOolZr8GlSwlSFhy0%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/043f3995f78f43394bd008a8cc7cc00c~c5_720x720.jpeg?x-expires=1696150800&x-signature=17kLhMTmtld0nV%2F%2Fzf7sTyBfcSE%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/043f3995f78f43394bd008a8cc7cc00c~c5_100x100.jpeg?x-expires=1696150800&x-signature=0Gddu89qpzlPrDYaDzAT4Ny%2FVAw%3D,13000,48400,830,1900000,350,0,3,0,False,False,Offff😝,False,False,0,MS4wLjABAAAA0JIA0UbimqOhT5EI2Qbf8DAGlckhTM2nM5pGdk6T-DuTxyTiK0U2Mdi_EUebYdWC,False,Digital nomad in tech,0,False,False
6808852618510599173,emmygoesplaces,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f7aea9e803a5aa9d5d8cc7b1e13a0b6a~c5_1080x1080.jpeg?x-expires=1696150800&x-signature=ndnMghrbstKJuZKKs4THmiUc9d8%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f7aea9e803a5aa9d5d8cc7b1e13a0b6a~c5_720x720.jpeg?x-expires=1696150800&x-signature=ECbcp%2FLv2QUVvPeurI9cGSH2E10%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f7aea9e803a5aa9d5d8cc7b1e13a0b6a~c5_100x100.jpeg?x-expires=1696150800&x-signature=Czi02gBfwFldbV5gVzSC7LePvBs%3D,98000,46600,855,3300000,1093,0,0,0,False,False,Emmy | Solo Travel & Lisbon,False,False,0,MS4wLjABAAAAccha8QSlwulyIbPhv8oFCiqpHdaEsMRry9OfDSnMVfmFfsnA8SZPg_DqQtgtHDDG,False,"Solo travel, group trips & nomad life✈️
📍Lisbon 
📧emmy@emmygoesplaces.co.uk",0,False,False
